Gene_Symbol,GSM1289627,GSM1289628,GSM1289629,GSM1289630,GSM1289631,GSM1289632,GSM1289633,GSM1289634,GSM1289635,GSM1289636,GSM1289637,GSM1289638,GSM1289639,GSM1289640,GSM1289641
LOC653832,3.6050918000000003,0.955624,2.312938275,-1.1452307000000002,15.507261999999999,0.5423374999999999,4.635768,5.1796355,10.452635,2.1231785000000003,-0.16428399999999999,6.2136545000000005,1.9146915,8.4830575,6.1131545
LOC653841,-4.276531,-5.09702,5.490467,40.34257,-2.416625,-0.5227926,1.342963,3.939603,5.502408,1.768427,5.510965,4.593789,5.126454,-0.1486931,2.061774
LOC653852,-5.453985,1.947998,-3.331581,4.5663,2.943987,-7.262269,-1.213728,0.4748856,-5.469729,-7.084118,-8.441535,-4.306075,-0.6445,-2.502709,-1.195506
LOC653853,0.04543449999999982,3.408464,0.08259749999999999,2.70543245,-1.612342,-0.68668185,6.022561,15.726102000000001,5.455897,4.658362,0.37056865000000005,1.7089417949999999,5.046219499999999,8.7814285,2.4685680000000003
LOC653855,-1.227242,-0.0353752,10.33518,16.23267,21.02135,3.369051,10.34298,31.47305,15.88281,15.87156,22.22481,15.84673,13.74997,7.574623,12.16446
LOC653857,5.689116333333334,3.7063439999999996,0.3265366666666664,-3.3131247,14.169741333333333,-0.8898725999999999,5.365480000000001,-0.9063860333333333,-0.6619393333333335,-1.1613736666666667,-0.6397523333333334,2.0779643333333335,0.041381666666666726,-5.298961666666666,-1.4665490000000003
LOC653866,-0.9819520000000002,-2.551531,1.666548333333333,1.7237195666666665,1.622604,-0.2682653333333333,-0.913173,3.1782039999999996,5.939361033333333,0.7857932666666666,1.0316086666666666,2.9630643333333335,-0.10436340000000004,5.728282833333334,-1.5929586666666669
LOC653867,-0.5059333,6.032616,-2.742568,-0.674896,1.871812,-0.5211601,-1.213023,18.12581,9.446146,13.19563,0.4621478,7.610174,8.839733,5.141555,4.024091
LOC653874,12.83607,8.052628,4.291175,2.756831,1.050265,8.743744,0.4503072,10.45241,1.986715,7.928445,56.64991,8.015923,2.287563,11.40585,36.07815
LOC653876,13.2768,3.481225,3.558505,-2.06055,6.021744,10.31098,10.34537,11.75042,15.31565,27.31765,15.4959,7.82142,11.60736,20.25923,23.73017
LOC653878,-0.5055918,12.787,5.188346,1.437487,36.39082,7.026535,26.40338,-4.409327,1.399576,-5.72227,-3.95803,-3.581964,-3.926918,-6.388183,0.6393837
LOC653879,102.0566,26.30359,128.7739,233.7262,383.8698,60.3926,7.836982,188.7495,69.5755,185.8377,47.10341,542.1678,78.97434,57.05153,40.85133
LOC653882,-5.456131,-3.457179,-10.6737,5.945834,2.933766,7.031894,3.355494,-3.044988,-3.515199,-4.636204,5.490467,-11.34776,-6.493242,2.731799,-2.816642
LOC653883,1.98421,-5.324693,4.592554,77.34915,11.08183,-6.118447,-0.001698037,4.257277,4.975543,2.771697,1.325899,0.6351244,-0.8483948,2.007025,5.741725
LOC653884,55.518423,31.839280499999997,45.067324199999995,49.621963,43.749017,17.5977405,10.501057014,61.931357500000004,44.57070135,33.397388,68.46115099999999,39.1922725,75.624117,36.4355085,51.88939285
LOC653885,9.13477,2.457805,11.21765,1.435746,16.32583,-3.85373,13.67568,3.548982,12.06495,9.917284,10.04453,1.39447,11.44681,5.748654,18.48086
LOC653886,-0.2569328,10.83463,3.536913,4.395049,21.27685,-0.5202466,4.777543,6.140512,7.470355,3.499183,8.005811,2.06681,4.68648,5.497925,5.834004
LOC653887,4.596569,5.315907,-2.01306,1.436476,1.051384,-2.948266,3.352643,-0.02040302,4.207335,0.5898331,-0.7494023,-3.847152,0.1512291,-3.543803,5.278761
LOC653888,158.0271,188.8402,179.5767,200.094,255.3957,317.0578,112.8958,84.13781,112.5162,171.79,164.7055,165.4737,171.1583,168.5196,173.1832
LOC653889,4.377469,-5.071395,-6.488246,-0.743781,-5.387537,-12.14074,1.349428,-2.016048,-9.254238,1.751446,0.2146238,6.674587,1.864376,-0.2372683,3.364493
LOC653891,7.839855,8.03196,1.02486,4.465805,4.23584,4.947831,-1.215461,19.7062,6.231553,9.04695,6.397497,6.226522,2.774858,6.014533,9.55562
LOC653894,2.965078,-3.877042,-2.012437,10.6669,-4.299528,-4.615689,-5.404058,-2.606157,-1.259206,2.293639,1.024094,-2.525764,-0.4476107,4.385419,1.481088
LOC653895,7.840185,8.233638,7.619626,-2.112107,-3.433087,8.737886,-4.21032,-7.718053,-5.36422,-2.709094,-5.041605,-2.784273,-1.243706,-5.356001,-3.918293
LOC653899,-2.705524,1.949195,3.533141,1.436164,1.052079,4.586268,4.653669,39.77449,27.51124,8.24418,12.82198,4.668732,15.02969,12.05465,19.69595
LOC653904,4.59689,5.313051,4.288885,19.87823,6.023782,8.367895,3.35359,4.947831,9.543845,7.496136,5.481422,0.9301888,4.263389,6.898637,8.206169
LOC653905,1.985707,-0.4835716,5.831129,30.06315,22.11663,8.737591,-0.003442879,11.85885,17.64914,9.926027,8.044932,5.515139,5.883696,8.057285,5.331937
LOC653907,12.83031,-3.871976,7.591025,10.67428,16.32297,-2.949388,7.831218,11.68263,2.739063,17.93037,10.44009,7.203278,10.67098,9.543845,9.650457
LOC653917,-1.227005,-2.406378,3.544671,4.466482,11.07322,2.534686,4.652355,9.175665,11.90516,6.681104,7.706776,8.34303,4.773777,6.765473,19.68353
LOC653920,-0.5060931,0.4758873,-1.213107,-3.841574,-8.171329,2.241853,-3.939894,1.386654,-3.892607,3.455303,2.052653,0.1826762,-5.4195,-1.256636,-4.417093
LOC653930,7.463030666666666,6.547421,-3.145747333333333,0.469756,16.272699666666664,-2.755107333333333,-1.5872419999999998,2.226164666666667,1.2709313333333334,0.8614329999999999,3.4236543666666663,-0.6588293333333334,0.882005,1.5248479999999995,5.8431667
LOC653934,-3.577885,3.478395,13.47515,-2.110041,2.934406,4.587689,16.54048,-3.452558,-1.364417,-5.327089,3.500778,-2.529037,-3.856857,1.041188,-1.064947
LOC653935,1.452273,-3.87076,-1.922963,-2.109775,-4.284969,3.471284,2.240618,5.33233,3.504448,0.3456797,-0.9525195,-0.6345174,0.3420583,3.080084,9.668481
LOC653937,-0.5065874,11.39216,-2.835165,7.69808,4.236624,2.242051,-5.441626,8.661994,2.23441,-0.1454786,-4.616209,-2.504457,-4.409327,-0.2319331,2.531169
LOC653941,-6.252999,-1.77467,-1.930769,-3.840065,-4.282185,-8.780069,8.586477,-3.489347,-7.660762,-1.260625,-7.646567,-6.187807,-2.711004,-0.1439028,3.513191
LOC653962,4.612433,-5.062924,12.99195,-2.110644,11.10103,5.889716,10.42107,-4.182493,-7.628478,-7.648038,-9.412358,-11.43545,-3.939258,-7.788172,-0.2338341
LOC653968,-1.227056,8.033948,-1.932332,10.6655,1.031546,5.89659,16.92584,-1.149435,-0.4428009,-7.915657,-3.082088,-6.163805,-0.6696037,-0.501545,4.392423
LOC653971,-5.425603,-5.061688,-4.334256,-0.353114,8.936589,2.23915,3.364823,-0.2406652,1.002952,4.627576,-6.962181,-3.257908,-8.18956,-1.663,-3.076223
LOC653972,20.5487,16.0351,20.44207,-3.838828,-10.48739,20.43524,20.74032,6.224029,4.586714,5.473862,2.268258,-0.07216592,12.83031,23.56208,-0.9379249
LOC653978,-1.22671,-0.4825332,6.137377,10.65888,4.236295,-0.4478098,2.776281,10.29968,5.672906,8.235895,13.38936,2.739574,6.250069,14.31165,11.0753
LOC653980,6.1377257,1.4187045,-0.4267845,14.084661,-1.8768345000000002,-1.241339,0.2245859805,6.541807500000001,0.9315609999999999,1.986731,1.1686285,5.2189225,1.6212625,5.3372375,1.6616495
LOC653981,0.7426422,11.39282,5.747031,4.4653,-6.151484,5.886451,2.240852,-3.112729,-4.790233,9.636602,-0.2348045,10.84398,-2.063051,-3.92789,5.93019
LOC653983,2.967248,-3.447665,3.886817,4.465187,16.3334,-2.021725,4.655239,4.589029,-0.5374753,3.564494,2.979419,4.963476,-0.9458735,7.01753,-0.5354279
LOC653994,103.4118974,75.8894655,73.9074775,63.301331999999995,52.52691,28.1259535,-3.271503,55.880764,21.076313399999997,35.8458225,74.362598,55.955297,56.051486,15.7725,15.4981184
LOC654000,14.413915333333334,10.746641666666667,13.769291666666668,6.376636866666666,27.035258999999996,7.981826666666667,9.566347826666666,5.883309333333333,21.245668,7.867150193333333,6.973656666666666,9.830485333333334,9.502981333333333,0.8391426666666666,2.509180333333333
LOC654002,6.888404,-0.489651,7.382019,2.755259,6.024003,2.452333,32.16632,-2.419349,-2.693872,-4.296455,-3.871703,-6.033777,-1.189351,-6.174234,-9.251599
LOC654010,-2.70754,4.224655,10.54354,10.6569,11.08225,-7.712329,0.06673305,22.11419,7.222971,10.14292,5.289381,-0.2461156,2.790039,-0.05859425,2.008984
LOC654020,-1.230999,13.29193,4.598733,16.2497,-3.422902,-0.4568235,16.84174,11.08546,9.456491,13.27448,4.11463,4.270813,10.65246,5.33265,2.966721
LOC654023,-2.706069,5.299573,7.576961,7.708922,11.10273,3.481966,2.242051,20.43234,1.43036,3.332168,9.671191,8.938775,4.27984,12.81635,21.93155
LOC654032,-1.9860344999999997,-7.882852,-5.156163,0.32032700000000003,3.528794,-1.941678,-4.8246795,-0.811024,-2.915745,-3.8674245000000003,-2.3528165000000003,-3.14687955,-2.0841842,-3.0209289,-4.440111
LOC654042,7.275632666666667,9.5090321,9.775687333333332,4.313350333333333,9.493089333333334,6.918299766666666,15.798681100000001,8.713274266666668,6.183374133333333,11.002052866666666,8.660766,9.3237297,9.967701666666667,15.270716333333333,24.207348333333332
LOC654046,-3.851622,4.649476,-0.5436696,7.710086,7.572557,4.592675,11.84776,0.2545914,0.5969724,-0.626047,-2.520083,3.520105,8.249866,5.176115,-0.2182927
LOC654053,120.1683,16.24142,22.98937,26.72492,10.66095,0.5729892,168.9223,77.13132,40.4523,79.74725,103.689,42.84486,34.09633,103.689,74.43807
LOC654055,17.66282,2.457475,0.1865095,6.042458,11.07645,2.228853,2.772015,39.27432,12.45301,16.85589,14.10325,12.46199,15.95811,24.20193,21.46683
LOC654056,5.170253,-1.769125,-0.5299181,-5.615121,-5.371224,11.19182,-9.379901,-6.286146,-0.489651,-3.335581,-7.748218,-1.248531,-7.665881,-5.941692,-3.520976
LOC654069,2.8978303333333333,9.146162166666667,7.657837,16.016267666666668,14.322705666666666,0.5308010000000003,2.772133,0.11478133333333347,1.7033319999999998,1.6309330000000004,3.144361866666667,4.282101666666667,0.8430753333333332,-2.2654484333333333,0.5304796666666666
LOC654074,15.24235,21.03359,11.83753,57.849,2.932604,20.98738,20.43422,64.28765,41.94799,53.16096,54.87257,39.93015,33.76441,60.04699,53.16585
LOC654078,-2.252172,14.41941,2.795139,-3.839874,10.66617,-0.4581332,0.06666261,3.489004,7.018711,1.332446,-4.575314,-4.029315,-1.164608,-6.255558,-0.9314855
LOC654080,-7.654016,-1.688796,7.573816,-0.2607699,6.022906,-2.945873,4.647154,2.363435,2.940227,2.381306,0.221179,5.117319,-0.02791264,0.1861814,7.738784
LOC654085,-2.248298,4.650126,1.564433,7.710701,1.033162,2.22787,2.236739,8.212249,-5.107812,1.142224,-4.206955,-9.61661,-6.281462,-7.280445,-5.386765
LOC654088,-1.232073,1.027561,3.55494,2.7554,2.932044,4.96522,22.23736,-1.688201,-1.205767,2.748207,-1.276634,1.965893,-4.603424,0.1555547,-1.782406
LOC654091,-0.2547795,6.050661,-0.5313001,-0.6703753,-6.157465,-7.214433,1.350807,-7.524835,-8.629207,-7.665195,-7.666375,-11.14451,-13.95423,-10.62074,-9.261725
LOC654092,-0.2606476,-1.779831,0.1781187,4.388623,1.954691,-7.215859,-3.936727,7.591329,2.274033,1.635314,4.241135,0.7398471,1.555955,6.91712,1.042173
LOC654096,47.4324,101.9804,47.54844,67.86352,53.12036,20.02336,44.90054,8.133613,34.79993,28.79221,41.05347,28.00966,28.01309,15.76354,17.76273
LOC654101,-5.435655,-3.451038,-4.332219,6.040106,38.38203,0.5722381,5.175115,6.649454,4.585086,2.531661,0.2382095,4.479608,-1.204345,-1.351455,2.537983
LOC654103,152.7918,319.1122,231.0167,309.9131,186.5676,208.6992,357.0526,119.1517,442.4211,197.9009,164.3111,200.4449,198.2033,179.797,137.4718
LOC654106,-2.721056,1.949054,1.560543,-8.956961,2.932729,0.5740471,8.006199,-7.895828,-3.511235,-6.209773,-4.248251,-7.249496,-10.68768,-4.222036,-6.397007
LOC654109,4.608739,1.025528,-1.200403,-0.6710515,10.56277,22.83209,0.451239,6.251112,-8.414051,-7.122901,-10.95701,-0.6665789,-6.26038,-2.757231,-8.531058
LOC654113,-0.5106059,-2.332591,5.180666,7.708554,-5.36422,-7.718823,-6.519112,-0.8363543,0.7242028,-1.25205,2.236378,2.704286,-0.6327888,4.290002,0.1828209
LOC654114,4.359632,4.653441,16.2448,4.393164,1.028466,-8.779523,11.86118,-2.700612,-7.007123,-3.414091,-2.790958,3.566311,-11.52359,-6.185142,16.02962
LOC654115,1.454069,-0.4681279,1.740781,6.041552,-4.223549,3.454241,-2.137026,5.177245,3.886613,6.553176,3.37324,3.919348,-1.379032,7.601444,2.96634
LOC654116,-0.2616608,5.303958,-1.870365,16.98946,16.32856,13.30319,3.354287,3.170349,-2.510771,-3.078313,0.8229655,-6.709826,0.5631226,2.995102,-2.426095
LOC654117,4.360011,1.030192,-4.326348,-3.839567,-2.336075,1.394235,4.676125,-5.282996,-1.196252,-3.44376,-1.266655,1.442852,1.995355,1.329466,-2.127908
LOC654118,-3.845296,8.94573,-2.860955,2.755635,7.49394,-4.60555,1.350934,11.37997,5.903924,10.81306,1.234032,4.028833,10.03167,8.591332,5.325946
LOC654121,80.71556,89.32765,94.26302,40.82137,42.84486,69.17508,58.47932,221.6064,63.36259,103.6065,248.8611,140.8635,210.3223,114.7083,170.2998
LOC654123,1.890418,10.152003,7.3514715,1.1050245,-0.6539229999999999,3.8727704999999997,9.6106335,19.2693845,6.999214,12.704872,7.50051015,3.368636,0.6296755000000003,17.837115,10.54713
LOC654126,15.825131,6.9065216666666664,17.262751,1.2265231666666665,13.199258333333333,4.550494266666667,20.41728133333333,13.654938,14.374384366666668,14.622817333333332,6.584917333333333,14.900494,12.013678666666666,29.854543333333336,6.1288176666666665
LOC654127,8.236663,-1.667756,-1.854801,7.713314,4.118905,-0.4377334,2.77345,2.767618,2.75454,-0.4651947,0.2278244,-0.07085469,-4.201809,4.106137,-2.055115
LOC654128,-5.43443,-0.4640292,-3.444576,25.65661,4.18641,1.393507,16.9808,8.354798,8.056352,7.189624,5.834649,1.738817,1.060173,8.438952,7.590713
LOC654133,-0.5107933,-1.778382,2.86324,6.048815,-0.6710515,0.5716634,10.0618,10.14026,4.263389,7.71275,3.178193,-0.9564262,4.654885,3.911813,4.015052
LOC654134,-6.24604,-2.336704,-1.783781,1.428828,-3.441645,-2.946262,-4.193896,-1.262171,-3.453026,-0.9396515,-2.862234,-1.258339,-0.24054,-2.735134,6.371023
LOC654135,12.14512,11.88633,7.59661,2.758121,7.496974,45.7783,5.928349,43.68587,10.04684,22.71754,24.1137,15.60404,10.01088,11.40769,20.63562
LOC654147,6.560044,-0.4759079,8.493055,2.757949,-0.670698,0.5687846,2.236586,-3.454327,4.629103,-0.6722063,2.258319,-3.834256,-0.3551432,-0.5379051,1.551633
LOC654155,19.60354,23.3622,16.50364,25.65527,29.59062,35.66296,77.30961,28.39936,29.01897,28.50283,28.79221,23.39277,20.47071,34.32549,28.24714
LOC654159,-6.279623,-3.465288,-1.204712,-0.8200605,-6.157803,-0.3675682,-10.30426,0.5979792,-5.130773,3.449121,2.053769,-0.502063,1.779089,1.760606,1.863874
LOC654161,1.980772,15.14249,7.609681,6.045047,-4.232729,11.11868,8.00748,-5.314569,3.351165,4.187064,4.360156,-2.011644,1.977005,-5.028853,2.254082
LOC654163,9.046144,-0.04475707,0.1797305,-0.2715017,-5.855017,-5.116439,-1.226779,-5.329933,-6.493242,-7.5363,-2.066839,-7.737567,-4.648578,-1.782287,-6.229417
LOC654164,0.7429377,-2.405472,-0.6293386,4.477133,7.592296,-0.9197896,5.182916,24.6941,16.97238,10.42236,20.62437,13.89609,13.20426,15.24402,26.76317
LOC654165,4.288679,1.028215,-6.419675,-2.105888,2.933356,-0.9245537,5.934168,3.337623,6.902542,4.977349,9.461325,0.3590653,6.688898,7.194788,6.653082
LOC654172,-5.4724765,2.894293,-1.6330251500000001,8.964646,3.947571,2.4212105,-4.0382755,8.671619,-0.18587599999999993,7.5254069999999995,4.0681565,4.8230173,8.5231455,5.756762999999999,1.8962865
LOC654174,19.4421775,8.36385,17.718085000000002,-3.1533085,5.936384,2.448213,-2.479572,1.9235825000000006,2.1767475000000003,4.4070775,4.5730665,4.3510565,8.551207499999999,4.7594525,8.199282199999999
LOC654187,0.7433762,1.94893,11.68263,6.04646,2.933135,8.667615,9.126868,17.14408,8.946065,2.68407,5.946393,4.572857,6.258529,2.071914,1.990204
LOC654189,16.405805,14.391546,22.534275,-0.4771069999999997,5.2688565,12.989523,12.754862000000001,22.303240000000002,19.84071,24.371755,14.837575000000001,27.31684,26.463445,26.167229999999996,12.173664
LOC654191,110.881,91.38625,110.1148,150.9337,113.3719,84.7396,106.09,26.10345,150.4967,158.2561,58.25468,353.749,191.7679,85.8475,20.82201
LOC654192,5.160486,5.913122,4.677036,48.84175,5.942332,-0.3670148,5.933924,-8.387935,-3.101409,0.2004858,0.5861857,-2.604924,0.6060652,0.2256455,-1.921551
LOC654194,1205.324,3000.101,1758.714,1535.739,1854.628,1312.971,748.5385,3240.605,1654.099,1686.905,4075.128,1502.281,2039.773,3240.605,3201.753
LOC654200,-6.28523,-0.4696317,-1.202247,-6.139644,-2.330709,-3.866664,0.0673167,-8.725824,-5.856783,-12.05212,-9.080685,-9.679763,-6.215008,-4.187436,-2.325167
LOC654201,2.97306,0.4718503,2.791447,-4.407318,1.953246,-0.9225217,4.663646,-2.329186,-1.669787,1.736559,-1.655445,-1.914114,1.741731,-4.412007,-4.028125
LOC654202,11.39859,10.57121,6.052442,4.477889,-0.6696037,3.466069,0.06710333,3.930274,12.16011,8.746302,3.337896,1.05337,7.69877,8.126209,20.91223
LOC654203,4.290213,-0.02024967,1.029118,-5.4195,-8.175027,4.969237,2.238604,5.132481,-3.086037,-2.103672,-0.5085526,3.093589,-6.39295,1.966284,4.667167
LOC654206,6.48384,-5.732759,-6.821887,2.758275,-0.539181,-4.862074,5.178636,-3.062952,-5.407088,4.565708,1.341288,-9.400898,0.3598689,-6.280005,-2.036516
LOC654208,6.892154,-3.470764,-4.324212,4.476726,1.95529,13.39667,-2.233285,-3.504225,-2.941417,0.7477272,-4.250689,-1.367525,-0.5128586,-5.442761,-1.145554
LOC654209,0.7435799,4.227206,-8.972526,-0.8262293,-4.214559,-5.945524,6.577828,10.06781,0.5879603,-2.136634,2.742112,-3.035095,-5.469229,5.842952,1.134545
LOC654220,-2.249099,5.915857,3.527651,4.476853,7.581989,0.7393303,-2.241815,14.84547,3.905869,9.644359,10.32125,1.430808,3.912631,6.246136,28.41731
LOC654222,4.393825,10.82939,4.682177,1.429159,-2.331821,11.60518,5.179135,-3.512476,0.2262235,-3.059585,0.3731723,-1.208794,-2.129377,0.1784233,-0.9526278
LOC654230,-2.248705,-0.4791438,-0.6154391,6.031895,2.937374,4.968883,0.06656597,58.97781,15.74691,9.815957,8.767653,8.742208,17.00066,11.86118,11.21765
LOC654235,0.7432706,5.304969,-4.643199,-0.827091,-2.332414,-4.789848,-0.0009554421,3.172165,3.164536,-1.687868,3.32923,4.484312,-2.842219,4.394249,-0.2232577
LOC654244,19.007286999999998,6.536086,10.0186825,-2.235889,1.4989555,4.122444600000001,-0.4472300000000001,6.953122499999999,8.130015,6.45734,6.2371265000000005,12.458190499999999,12.050217499999999,6.151744,3.459781
LOC654249,5.157386,10.57246,-3.46129,6.030051,2.937691,0.7411125,11.29667,0.5881353,14.8449,4.190703,9.043843,1.396896,7.728215,11.84072,9.186376
LOC654252,1.459107,-1.275305,-3.465288,6.029552,5.944401,2.230099,3.334078,1.753484,7.175952,6.372428,3.371327,7.700792,6.481721,-0.5067052,10.82039
LOC654253,12.8202,14.11203,7.622828,10.81657,5.944547,23.48465,13.49602,4.239346,1.738356,5.154634,-3.256057,-2.813312,-2.006699,-2.691375,1.241336
LOC654254,2.972371,1.947051,4.668732,7.71292,21.27413,6.912968,-0.001101672,2.910901,3.36699,-0.06971154,1.132122,1.474662,7.175952,3.49969,2.04159
LOC654256,4.396448,5.923286,1.039237,16.76754,10.31331,2.230382,11.87176,24.86927,9.451183,9.151119,5.190781,9.92202,16.19006,16.03015,9.047811
LOC654258,2.973372,-7.210831,-5.360955,-5.4253,10.31714,2.713183,0.06633912,-1.246388,-3.425737,2.235106,2.051749,4.389501,6.014916,4.603162,0.7477272
LOC654259,5.15951,-3.927451,-9.905388,1.432559,4.191445,2.052188,0.06615932,18.12429,12.90946,3.530144,18.61099,2.377026,1.033019,-3.847152,23.74575
LOC654260,28.27763,17.31439,17.85101,48.82545,1.958193,32.94814,14.56781,6.567139,37.96372,24.89178,22.20878,36.51002,33.33666,24.50007,32.16632
LOC654264,-2.719594,1.020676,-1.37881,10.81246,5.944198,3.461939,-2.723687,2.071914,-1.271572,6.126601,2.892492,3.513701,2.896651,2.971371,2.992213
LOC654335,-8.186079,10.57222,0.2272621,-0.03285292,2.938257,7.496974,0.06606624,48.33169,26.70382,16.43239,17.30573,9.129953,7.375916,20.01616,26.95089
LOC654340,-1.230427,1.946488,3.924617,2.758701,-2.331347,4.380283,20.46009,1.361144,7.204028,6.92207,15.49649,7.021811,5.49967,8.498715,15.59165
LOC654342,14.19779,3.906199,9.836679,1.432357,22.63175,8.739571,2.247548,-2.50292,6.474777,-3.029035,1.320096,2.986018,2.975961,-1.140074,-0.2295664
LOC654346,21.060102999999998,14.383261999999998,30.401025,37.00495,8.485087499999999,31.4445555,7.366129,32.384752,11.036020999999998,18.0456385,15.910151500000001,15.927369,17.953210499999997,11.16255,38.0048269
LOC723972,35.15939,41.50461,25.07308,29.47274,59.0778,34.70147,7.85082,7.474105,0.2018379,-0.06499378,19.60918,7.175952,10.22911,-3.256057,-1.764997
LOC727726,28.5230325,20.54739,29.484219500000002,39.5564425,32.933841,25.6249705,4.268356,30.057688,30.04243965,34.18303875,30.082873,35.978199000000004,25.975240499999998,16.140059,24.6826465
LOC727732,1.5203794999999998,6.6462655,3.97964,41.583620950000004,-2.6716830000000003,8.0848835,-0.6222951365,4.279528255,2.794352,-0.8765700000000005,2.2560965,4.600682,4.034926394999999,4.998086,4.0584665
LOC727735,2.9694494999999996,3.413429383333334,-0.8845348333333334,21.079979499999997,-0.9247341666666667,-2.2492346666666663,0.9315618205000001,-0.6752255666666667,-1.7887198500000003,-0.9385935,-0.6972345000000001,1.4949607333333335,-0.9999604,-2.5199835,-1.8871086000000001
LOC727737,-1.229162,-5.726526,3.65371,2.757847,-3.435693,10.31234,0.4489528,2.228131,2.228131,6.032616,1.228163,6.921878,5.91145,0.5940529,1.941923
LOC727751,17.64872,13.49102,13.96905,6.03573,21.73347,25.25467,7.190459,25.53994,13.39631,16.52816,8.047316,9.551589,5.170431,4.670523,10.02327
LOC727752,-5.471194,-5.073748,-8.281626,6.035959,-7.890213,-4.877647,13.47657,-1.861315,-3.889763,-1.855394,0.4763293,-0.7492871,-0.9858922,-1.581658,-2.009829
LOC727759,7.465521,-3.46129,-3.422902,-2.119942,-0.4753456,0.7426422,-4.197109,7.032952,1.761297,-0.2272868,0.6024073,6.893517,-1.243512,3.459554,7.173849
LOC727761,63.222503,48.115002999999994,47.724342,4.2244245,35.296434500000004,73.9900709,22.0710175,40.3151025,20.8964035,21.8866485,70.948194,34.181487,49.7971425,34.8993525,54.9906195
LOC727762,10.727451,15.1031125,21.053494999999998,9.1369145,21.607385,16.080101,22.915284,14.010543,28.6304175,19.138105,16.132947,12.443149,17.72587,13.88947,22.2516885
LOC727773,11.943615333333332,7.954591333333333,8.621984333333334,27.15776666666667,14.372581000000002,3.963602,4.7320861333333335,9.236585766666666,7.238423,9.921906666666667,4.328788666666667,7.344142000000001,7.226597333333333,5.244019333333333,2.91363
LOC727775,2.974214,-7.24529,9.910204,1.431742,-2.33779,-2.008704,1.348136,-2.155623,1.238797,-3.591147,-4.632214,-0.0427953,-2.603332,-0.531206,4.966012
LOC727778,-6.130322,-1.773639,-8.980154,-4.406168,-2.405252,-7.719554,-0.006124357,-4.250689,-1.929584,-6.683702,-6.234927,-0.9532015,-2.034162,-8.935493,-6.147294
